file_name,transcription
data/train/sjd2004NEA_pearstory_102.wav,корэб грушагуэйм я велосипедэсенҍ выгк
data/train/sjd2004NEA_pearstory_103.wav,иджь ваннц кяййн милльтэ
data/train/sjd2004NEA_pearstory_104.wav,паррьшя
data/train/sjd2004NEA_pearstory_105.wav,тэгки гэсь коллм паррьшя ваннҍцэнҍ ээмм кар ваннҍцэв
data/train/sjd2004NEA_pearstory_106.wav,кустай штэ сост ниманьтэ туйй еввла
data/train/sjd2004NEA_pearstory_107.wav,толи сиррэв толи ваннҍцэв толи мэйт
data/train/sjd2004NEA_pearstory_108.wav,эххт паррьшя таки
data/train/sjd2004NEA_pearstory_109.wav,куайванч ку
data/train/sjd2004NEA_pearstory_110.wav,палэнҍ сирант
data/train/sjd2004NEA_pearstory_111.wav,ваннҍцэнҍ ваннҍцэнҍ
data/train/sjd2004NEA_pearstory_112.wav,тэгка коллм паррьн паррьшя я уййнэв
data/train/sjd2004NEA_pearstory_113.wav,еммьне альн чуһкэ альн валльяд сон ээ кабперь
data/train/sjd2004NEA_pearstory_114.wav,ээ ну это
data/train/sjd2004NEA_pearstory_115.wav,соломасьт лыһкма лыһкма кабперь
data/train/sjd2004NEA_pearstory_116.wav,на я ми тэнн бэдт аннҍтэ кабперь моазэ я
data/train/sjd2004NEA_pearstory_117.wav,нёлькьесьтэ
data/train/sjd2004NEA_pearstory_118.wav,эннҍтэ кидӭтҍ ээ
data/train/sjd2004NEA_pearstory_119.wav,тедхэлл сон штэ
data/train/sjd2004NEA_pearstory_120.wav,вурьтсэ бэдт сонн пыһт соннӭ кабперь
data/train/sjd2004NEA_pearstory_121.wav,оаштэ виже пыдтӭ соннӭ
data/train/sjd2004NEA_pearstory_122.wav,кабперь эннҍтэ ваннц
data/train/sjd2004NEA_pearstory_123.wav,кяййн ли кэрр куллай коххт кядка шаҏьксэв
data/train/sjd2004NEA_pearstory_124.wav,ээ юльке вульн дэ
data/train/sjd2004NEA_pearstory_125.wav,аннтэ соннӭ кабперь соннӭ эннҍтэм
data/train/sjd2004NEA_pearstory_126.wav,а тэдт гэсь
data/train/sjd2004NEA_pearstory_127.wav,су сулл паррьшишька эннҍтэ сыййе коллм грушатҍ я
data/train/sjd2004NEA_pearstory_128.wav,емп енамп эйй аннтэ уштэ эфтэ эфтэ
data/train/sjd2004NEA_pearstory_129.wav,грушатҍ ли аннтэ
data/train/sjd2004NEA_pearstory_130.wav,тэдт гэсь пудӭ моазэ юллькэтҍ ковсайе
data/train/sjd2004NEA_pearstory_131.wav,ваннҍцев
data/train/sjd2004NEA_pearstory_132.wav,ээ грушатҍ поррэв я эллтэнҍ тэнн
data/train/sjd2004NEA_pearstory_133.wav,ээмм тэнн сайе касьт олма грушатҍ коаппч
data/train/sjd2004NEA_pearstory_134.wav,а тэнн чесс олма валас ние
data/train/sjd2004NEA_pearstory_135.wav,тиввт ли фартэк каӆӆт тиввт грушатҍ коппчмэ
data/train/sjd2004NEA_pearstory_136.wav,я юррт пыйе воалант корэб пусьт курас ли тоагэ пыйе
data/train/sjd2004NEA_pearstory_137.wav,я кяһч эйй вуэй ни мэнн оантшэ
data/train/sjd2004NEA_pearstory_138.wav,коххт тельнэ выйтэ сост куһт корэб лийенҍ
data/train/sjd2004NEA_pearstory_139.wav,тиввт корэб
data/train/sjd2004NEA_pearstory_140.wav,а кудтъе ли эххт
data/train/sjd2004NEA_pearstory_141.wav,эйй куллма шэ ке рай мэннӭ и ке ли валлта эйй тидҍ ни мэнҍхэнҍ
data/train/sjd2004NEA_pearstory_142.wav,оарр тыгквэннлуввма ли
data/train/sjd2004NEA_pearstory_143.wav,ээ эйй тид мэнн лыһкэтҍ
data/train/sjd2004NEA_pearstory_144.wav,парнэ дэгке рай тэгке коллм паррьшя рай мэннӭ грушатҍ дэйт каццькев
data/train/sjd2004NEA_pearstory_145.wav,олма синэ эл кяһч я юррт
data/train/sjd2004NEA_pearstory_146.wav,на ми ли шэннтма на ми ли мугка туетҍ выйтма штэ
data/train/sjd2004NEA_pearstory_147.wav,эмм куллма ни мэнхэн а корэб грушанҍ поагэ уййтэ
data/train/sjd2004NEA_pearstory_148.wav,на тэль пугк и моайнас ли тэнн баяс
data/train/sjd2004NEA_pearstory_149.wav,на я массьт
