file_name,transcription
train/sjd20070000NEA_vinogradova-i2007a-38Soon_10.wav,кадт айнханна танна сонн
train/sjd20070000NEA_vinogradova-i2007a-38Soon_11.wav,инцэ шаннт
train/sjd20070000NEA_vinogradova-i2007a-38Soon_12.wav,сонн аввта уккьсэ тагкал
train/sjd20070000NEA_vinogradova-i2007a-38Soon_13.wav,тедак ле ми тэдта ли
train/sjd20070000NEA_vinogradova-i2007a-38Soon_14.wav,пеййв
train/sjd2007000NEA_vinogradova-i2007a-39Mii_01.wav,ми мугка коалль шаренч
train/sjd2007000NEA_vinogradova-i2007a-39Mii_02.wav,альм милльтэ гулльядт
train/sjd2007000NEA_vinogradova-i2007a-39Mii_03.wav,баллҍяһт сонн минэтҍ тонэнҍ
train/sjd2007000NEA_vinogradova-i2007a-39Mii_04.wav,еммьне оавтант
train/sjd2007000NEA_vinogradova-i2007a-39Mii_05.wav,пугк навтатҍ я пыззгатҍ оаввтласт мин чарэсьт
train/sjd2007000NEA_vinogradova-i2007a-39Mii_06.wav,нэммдасьт удла ке ли сонн
train/sjd2007000NEA_vinogradova-i2007a-39Mii_07.wav,тэдта ведтҍ элля лосса
train/sjd2007000NEA_vinogradova-i2007a-39Mii_08.wav,пеййв
train/sjd20070421NEA_kudckullj_01.wav,ке коз аллькэ кез аллькэпь реклама дэнн лыһкэ
train/sjd20070421NEA_kudckullj_02.wav,Меһкал тарьм вусьтэ луз ну сулль луз
train/sjd20070421NEA_kudckullj_03.wav,элля мунн киче штэ кай мильтэ тэст эйй кусстай тэст элля шигк кулль
train/sjd20070421NEA_kudckullj_04.wav,кусстай штэ сонн куйкнэ кулль дэдт ли
train/sjd20070421NEA_kudckullj_05.wav,я мунн сонн тэсьт оарр мунн валльтэ рувьтэгуэйм персэ пымме дэнн
train/sjd20070421NEA_kudckullj_06.wav,э оарр сарна
train/sjd20070421NEA_kudckullj_07.wav,касьт тэдт газ дэдт элькэ газ апс
train/sjd20070421NEA_kudckullj_08.wav,выльшхэла тэйдта лев пугк каһтэ эххт
train/sjd20070421NEA_kudckullj_09.wav,эххт саесьт толл пуаллт тэдт ли ав
train/sjd20070421NEA_kudckullj_10.wav,но газ аппс эмм вуэй ни коххт тэнн соннӭ кежя мэйт не
train/sjd20070421NEA_kudckullj_11.wav,сонн валльтэ куленҍ аппьсэ цяллһк кулль апс
train/sjd20070421NEA_kudckullj_12.wav,элля пу Мэһкал эллий пуццкъя
train/sjd20070421NEA_kudckullj_13.wav,мунн юртэ сонн пуццькэй
train/sjd20070421NEA_kudckullj_14.wav,паррьшя рошкэнь
train/sjd20070421NEA_kudckullj_15.wav,паррьшя рошкэнь
train/sjd20070421NEA_kudckullj_16.wav,тэль сарна ээ куленҍ пайшэ едтэ нелльй куска
train/sjd20070421NEA_kudckullj_17.wav,юрта сонн по поарр
train/sjd20070421NEA_kudckullj_18.wav,мунн иджь то юрта мунн эмм альк тэнн куль поррэ вуайй
train/sjd20070421NEA_kudckullj_19.wav,тэнныгкэ рай поррэ
train/sjd20070421NEA_kudckullj_20.wav,элля мо лакь кежя манҍтэ лафькэсьт ляй куль дэнн вуэсьтэ сонн Цяллһк ну тамьпэ тамьпэ
train/sjd20070421NEA_kudckullj_21.wav,нымьпэльт кяййн касьт ли магазин птица ага
train/sjd20070421NEA_kudckullj_22.wav,танна тяда
train/sjd20070421NEA_kudckullj_23.wav,сарна чек тэдт ли дак вуайй
train/sjd20070421NEA_kudckullj_24.wav,куль тогэ выгкэ сонн эйй вышшма вуллькэ а мыннӭ элля асст
train/sjd20070421NEA_kudckullj_25.wav,мунн сарна вуайй выгкэ сыйй анньтев ересь верс куль дэнне
train/sjd20070421NEA_kudckullj_26.wav,на пай шэ мыйй
train/sjd20070421NEA_kudckullj_27.wav,мунн сарна ладна мунн танна кыпта тэнн мыйй
train/sjd20070421NEA_kudckullj_28.wav,воальтэ кастрюля сыз кыппьтэ
train/sjd20070421NEA_kudckullj_29.wav,сонн порэ я мунн порсэст
train/sjd20070421NEA_kudckullj_30.wav,тэль куль дэннэ
train/sjd20070421NEA_kudckullj_31.wav,эллмлака аппс газ
train/sjd20070421NEA_kudckullj_32.wav,ко касьт
train/sjd20070421NEA_kudckullj_33.wav,газ тэнна пыяк ныдтҍ кулль дэдт аппс
train/sjd20070421NEA_kudckullj_34.wav,вуая тоннӭ аввьтэ апсак
train/sjd20070421NEA_kudckullj_35.wav,сонн куһт вер восстэл пыдте шиг кулль ли
train/sjd20070421NEA_kudckullj_36.wav,ваннь сулль ли тэсьт тэсьт шэ ли ваннь сулль
train/sjd20070421NEA_kudckullj_37.wav,Навернэ тэнн куль поаһк саесьт
train/sjd20070421NEA_kudckullj_38.wav,вуйнас ли тогэ поапла ву
train/sjd20070421NEA_kudckullj_39.wav,вуйй еннэ ли кулесьт а а лэгк манн штэ нюнне быдт
train/sjd20070421NEA_kudckullj_40.wav,тэль нэ тэһплэ
train/sjd20070421NEA_kudckullj_41.wav,на выгкэ тогэ мунн алка саррнэ синэгуэйм синэтҍ вяһаш
train/sjd20070421NEA_kudckullj_42.wav,ван ванас ванас быдт сурькэһтэ сыйе
train/sjd20070421NEA_kudckullj_43.wav,оллмэтҍ мыгкэв ладна
train/sjd20070421NEA_kudckullj_44.wav,ке ваптэгк оллмэ лев сыйй олкэс вял
train/sjd20070421NEA_kudckullj_45.wav,а мыннӭ быдт мунн тэнн верьт теӈӈҍкэ маккьсэ я поррэ эйй вуэй
train/sjd20070421NEA_kudckullj_46.wav,сонн пай шэ кыпптэй куль дэнн поррэй
train/sjd20070421NEA_kudckullj_47.wav,на куэссь кыппьтэв дак
train/sjd20070421NEA_kudckullj_48.wav,поарэнь денн олкэс уйтэ лэгк та
train/sjd20070421NEA_kudckullj_49.wav,и все равно
train/sjd20070421NEA_kudckullj_50.wav,сонн элля мудтхе мудтхе тэдт мудта налла ли
train/sjd20070421NEA_kudckullj_51.wav,а тэдт зоабэль кудцкулль куцкэй
train/sjd20070421NEA_kudckullj_52.wav,кулль дэдт ли ниввьляй оллмае
train/sjd20070421NEA_kudckullj_53.wav,тонн самас мушштэл мэнн пай рушас ты пальпсак
train/sjd20070421NEA_kudckullj_54.wav,мунн Мэһкле муштлэ штэ минэнҍ лийенҍ мугка нызан кегк шоабшэнҍ кудц куль поррэ
train/sjd20070421NEA_kudckullj_55.wav,Хилькевич Тайсск ляйй
train/sjd20070421NEA_kudckullj_56.wav,Макрида Захарова
train/sjd20070421NEA_kudckullj_57.wav,куэссь мыйй сун суйнэтҍ коссэ водтадтемь поррэ элля мэнн
train/sjd20070421NEA_kudckullj_58.wav,нанҍтэм куль порэ да кудц куль
train/sjd20070421NEA_kudckullj_59.wav,эйй суэллэд
train/sjd20070421NEA_kudckullj_60.wav,а мудта касьт
train/sjd20070421NEA_kudckullj_61.wav,ну нюнь быдт тэһпе ныдтҍ поррэ тэнн куль
train/sjd20070421NEA_kudckullj_62.wav,ну архангельские шоабшэв поррэ кудцкуль дэгк
train/sjd20070421NEA_kudckullj_63.wav,Мэһкале вуай поррэ кудц кулетҍ Нина тонн эгк пор кудц куль
train/sjd20070421NEA_kudckullj_64.wav,порак эгк пор
train/sjd20061212NEA_ryhp_01.wav,мыйй адтҍ аллькэпь
train/sjd20061212NEA_ryhp_02.wav,тэнна
train/sjd20061212NEA_ryhp_03.wav,талльв лоанҍт аллькэпь чи
train/sjd20061212NEA_ryhp_04.wav,чисстэдтэ
train/sjd20061212NEA_ryhp_05.wav,тэдт ли рыһп уйнак
train/sjd20061212NEA_ryhp_06.wav,талльв рыбпэнч ли
train/sjd20061212NEA_ryhp_07.wav,тю ли тю ли тю ли уйнак
train/sjd20061212NEA_ryhp_08.wav,те тэдта рыбп рыһпбяка ли
train/sjd20061212NEA_ryhp_09.wav,элля кеа элля киҏҏк
train/sjd20061212NEA_ryhp_10.wav,киҏкэсьт ли чалльм руппсэ
train/sjd20061212NEA_ryhp_11.wav,тэсьт чальм евла руппсэ уйнак
train/sjd20061212NEA_ryhp_12.wav,нюнӓ ли манҍтэ моджэ
train/sjd20061212NEA_ryhp_13.wav,вуэйв дэнн мурьтэ
train/sjd20061212NEA_ryhp_14.wav,тэгкэ лев суэй
train/sjd20061212NEA_ryhp_15.wav,уйнак манҍтэ шурр вилгкэс суэй лев
train/sjd20061212NEA_ryhp_16.wav,тэдт ли вуэййв я нюннҍ
train/sjd20061212NEA_ryhp_17.wav,лоаннҍт вуэййв ли сосьт ли нюннҍ
train/sjd20061212NEA_ryhp_18.wav,чоаһпесь нюнӓ ли
train/sjd20061212NEA_ryhp_19.wav,тэ куһт уйнак суэйв лев
train/sjd20061212NEA_ryhp_20.wav,ноа тэдт лоанҍта ванас кыррт сонн енамп вижант пай
train/sjd2004NEA_pearstory_73.wav,кадцесьт омпаннэ корэб милльтэ пые эввтлагка ижесь тоагэ
train/sjd2004NEA_pearstory_74.wav,велосипед эл
train/sjd2004NEA_pearstory_75.wav,я уйтэ поагэ
train/sjd2004NEA_pearstory_76.wav,чуһкэ милльтэ выйй караһт чуһка дэдт ли
train/sjd2004NEA_pearstory_77.wav,элля асфальт чуһка
train/sjd2004NEA_pearstory_78.wav,сыййт чуак ли
train/sjd2004NEA_pearstory_79.wav,еннэ кедҍке ли
train/sjd2004NEA_pearstory_80.wav,я ээмм вуасста соннӭ гэсь пуадт нийтэнч
train/sjd2004NEA_pearstory_81.wav,паррьшя нийта эл куввлей куввлей я
train/sjd2004NEA_pearstory_82.wav,кядка пашшэньт я
train/sjd2004NEA_pearstory_83.wav,ёррэ я
train/sjd2004NEA_pearstory_84.wav,грушэсь пук сост
train/sjd2004NEA_pearstory_85.wav,чуһкэ милльтэ коаммнэнҍ
train/sjd2004NEA_pearstory_86.wav,риппсэдтэнҍ
train/sjd2004NEA_pearstory_87.wav,а иджь ышштэ юльк ли чузхэ
train/sjd2004NEA_pearstory_88.wav,кеһч эл юлькесэнӭ чиннкудӭ
train/sjd2004NEA_pearstory_89.wav,я рай ваннҍцэн
train/sjd2004NEA_pearstory_90.wav,эйй куһкень оррэнҍ
train/sjd2004NEA_pearstory_91.wav,коллм паррьшишька
train/sjd2004NEA_pearstory_92.wav,тэгке гэсь уййнэв штэ мадт ли паррьшеньча шэннтма
train/sjd2004NEA_pearstory_93.wav,танна сыйй
train/sjd2004NEA_pearstory_94.wav,пудтӭнҍ соннӭ эллтнӭнҍ соннӭ
train/sjd2004NEA_pearstory_95.wav,коппчень груша дэйт пыййенҍ корэб сыз
train/sjd2004NEA_pearstory_96.wav,векьхенҍ соннӭ бэдтӭ штэ
train/sjd2004NEA_pearstory_97.wav,ев кэджьма касьт ли сонн валлтэ ев кэджь касьт ли сонн грушатҍ валлтэ
train/sjd2004NEA_pearstory_98.wav,иджь ли коппчма вай суэллна ли вай ми ли
train/sjd2004NEA_pearstory_99.wav,векьхенҍ соннӭ пыййенҍ
train/sjd2004NEA_pearstory_100.wav,я
train/sjd2004NEA_pearstory_101.wav,паррьшя эвтэс ёадт ванҍцнэлле ваннц выгк милкнэсть
train/sjd2004NEA_pearstory_102.wav,корэб грушагуэйм я велосипедэсенҍ выгк
train/sjd2004NEA_pearstory_103.wav,иджь ваннц кяййн милльтэ
train/sjd2004NEA_pearstory_104.wav,паррьшя
train/sjd2004NEA_pearstory_105.wav,тэгки гэсь коллм паррьшя ваннҍцэнҍ ээмм кар ваннҍцэв
train/sjd2004NEA_pearstory_106.wav,кустай штэ сост ниманьтэ туйй еввла
train/sjd2004NEA_pearstory_107.wav,толи сиррэв толи ваннҍцэв толи мэйт
train/sjd2004NEA_pearstory_108.wav,эххт паррьшя таки
train/sjd2004NEA_pearstory_109.wav,куайванч ку
train/sjd2004NEA_pearstory_110.wav,палэнҍ сирант
train/sjd2004NEA_pearstory_111.wav,ваннҍцэнҍ ваннҍцэнҍ
train/sjd2004NEA_pearstory_112.wav,тэгка коллм паррьн паррьшя я уййнэв
train/sjd2004NEA_pearstory_113.wav,еммьне альн чуһкэ альн валльяд сон ээ кабперь
train/sjd2004NEA_pearstory_114.wav,ээ ну это
train/sjd2004NEA_pearstory_115.wav,соломасьт лыһкма лыһкма кабперь
train/sjd2004NEA_pearstory_116.wav,на я ми тэнн бэдт аннҍтэ кабперь моазэ я
train/sjd2004NEA_pearstory_117.wav,нёлькьесьтэ
train/sjd2004NEA_pearstory_118.wav,эннҍтэ кидӭтҍ ээ
train/sjd2004NEA_pearstory_119.wav,тедхэлл сон штэ
train/sjd2004NEA_pearstory_120.wav,вурьтсэ бэдт сонн пыһт соннӭ кабперь
train/sjd2004NEA_pearstory_121.wav,оаштэ виже пыдтӭ соннӭ
train/sjd2004NEA_pearstory_122.wav,кабперь эннҍтэ ваннц
train/sjd2004NEA_pearstory_123.wav,кяййн ли кэрр куллай коххт кядка шаҏьксэв
train/sjd2004NEA_pearstory_124.wav,ээ юльке вульн дэ
train/sjd2004NEA_pearstory_125.wav,аннтэ соннӭ кабперь соннӭ эннҍтэм
train/sjd2004NEA_pearstory_126.wav,а тэдт гэсь
train/sjd2004NEA_pearstory_127.wav,су сулл паррьшишька эннҍтэ сыййе коллм грушатҍ я
train/sjd2004NEA_pearstory_128.wav,емп енамп эйй аннтэ уштэ эфтэ эфтэ
train/sjd2004NEA_pearstory_129.wav,грушатҍ ли аннтэ
train/sjd2004NEA_pearstory_130.wav,тэдт гэсь пудӭ моазэ юллькэтҍ ковсайе
train/sjd2004NEA_pearstory_131.wav,ваннҍцев
train/sjd2004NEA_pearstory_132.wav,ээ грушатҍ поррэв я эллтэнҍ тэнн
train/sjd2004NEA_pearstory_133.wav,ээмм тэнн сайе касьт олма грушатҍ коаппч
train/sjd2004NEA_pearstory_134.wav,а тэнн чесс олма валас ние
train/sjd2004NEA_pearstory_135.wav,тиввт ли фартэк каӆӆт тиввт грушатҍ коппчмэ
train/sjd2004NEA_pearstory_136.wav,я юррт пыйе воалант корэб пусьт курас ли тоагэ пыйе
train/sjd2004NEA_pearstory_137.wav,я кяһч эйй вуэй ни мэнн оантшэ
train/sjd2004NEA_pearstory_138.wav,коххт тельнэ выйтэ сост куһт корэб лийенҍ
train/sjd2004NEA_pearstory_139.wav,тиввт корэб
train/sjd2004NEA_pearstory_140.wav,а кудтъе ли эххт
train/sjd2004NEA_pearstory_141.wav,эйй куллма шэ ке рай мэннӭ и ке ли валлта эйй тидҍ ни мэнҍхэнҍ
train/sjd2004NEA_pearstory_142.wav,оарр тыгквэннлуввма ли
train/sjd2004NEA_pearstory_143.wav,ээ эйй тид мэнн лыһкэтҍ
train/sjd2004NEA_pearstory_144.wav,парнэ дэгке рай тэгке коллм паррьшя рай мэннӭ грушатҍ дэйт каццькев
train/sjd2004NEA_pearstory_145.wav,олма синэ эл кяһч я юррт
train/sjd2004NEA_pearstory_146.wav,на ми ли шэннтма на ми ли мугка туетҍ выйтма штэ
train/sjd2004NEA_pearstory_147.wav,эмм куллма ни мэнхэн а корэб грушанҍ поагэ уййтэ
train/sjd2004NEA_pearstory_148.wav,на тэль пугк и моайнас ли тэнн баяс
train/sjd2004NEA_pearstory_149.wav,на я массьт
